groupId,artifactId,mcrTags
io.syndesis.server,server-api-generator,"generator,server,io,api"
org.opensaml,opensaml-storage-impl,storage
ddf.security.handler,security-handler-oauth,"security,authentication,oauth"
io.quarkus,quarkus-devtools-common,io
org.netbeans.api,org-netbeans-modules-db-core,"module,ide,api,netbeans"
com.sparkjava,spark-core,"spark,web,framework"
org.kaazing,gateway.resource.address.tcp,"network,gateway,resource,tcp"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-zh-pcfg,"model,parser"
org.openhab.io,org.openhab.io.gcal,"plugin,eclipse,io"
org.pivot4j,pivot4j-analytics,"application,web,webapp,analytics"
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.configuration.mgt.core,"config,framework,management,identity"
org.apache.cxf,cxf-rt-frontend-jaxrs,"rest,apache,frontend,jaxrs"
com.facebook.hive,hive-dwrf,facebook
org.apache.archiva,archiva-repository-layer,"repository,maven,apache"
org.apache.camel.quarkus,camel-quarkus-infinispan-deployment,"deployment,cache,apache,camel"
org.locationtech.geogig,geogig-cli-app,command-line
ddf.catalog.solr,catalog-solr-commands,"solr,search"
io.scalecube,scalecube-codec-jackson,"codec,io"
org.kaazing,net.api,api
org.infinispan,infinispan-tools,"cache,tools"
io.quarkus,quarkus-spring-security-core-api,"security,spring,io,api"
org.netbeans.api,org-netbeans-modules-csl-types,"module,ide,api,netbeans"
com.twitter,parquet-avro,"parquet,serialization,avro,column,twitter,protocol"
io.gravitee.notifier,gravitee-notifier-api,"notification,io,api"
software.amazon.lambda,powertools-parameters,"amazon,lambda"
io.seata,seata-config-all,"config,io"
org.apache.james,james-server-task-api,"server,apache,mail,api"
org.eclipse.ditto,ditto-base-api,"eclipse,api"
org.jclouds.common,openstack-common,"cloud,openstack"
aspectj,aspectjrt,"aspect,aop"
io.quarkus,quarkus-google-cloud-functions-http-deployment,"deployment,google,cloud,io,http"
io.cdap.cdap,cdap-hbase-compat-1.2-cdh5.7.0,"database,compatibility,io,hbase"
org.apache.activemq,activemq-stomp,"jms,queue,apache"
ddf.catalog.schematron,catalog-schematron-plugin,plugin
org.isisaddons.metamodel.paraname8,isis-metamodel-paraname8-dom,dom
org.kaazing,gateway.resource.address.udp,"network,gateway,resource,udp"
io.joynr.java.core,libjoynr-websocket-runtime,"websocket,io,runtime"
com.alibaba.csp,sentinel-transport-netty-http,"network,socket,transport,netty,http"
com.github.livesense,jodconverter-core,github
org.apache.beam,beam-sdks-java-extensions-google-cloud-platform-core,"google,cloud,apache,platform,extension"
org.xwiki.platform,xwiki-platform-tree-test-pageobjects,"testing,tree,platform"
io.helidon.dbclient,helidon-dbclient-health,io
org.sculptorgenerator,sculptor-framework-mongodb,"database,framework,mongodb"
com.zaxxer,HikariCP-java6,"jdbc,pool"
org.apache.knox,gateway-provider-identity-assertion-pseudo,"provider,gateway,apache,identity"
com.alipay.sofa,registry-remoting-api,"registry,remote,api"
org.mule.runtime,mule-module-global-config,"module,config,runtime"
com.alibaba.cloud,spring-cloud-alibaba-sentinel-gateway,"spring,gateway,cloud"
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-srl-de-tiger,model
org.apache.flink,flink-gelly,apache
org.apache.zeppelin,flink1.12-shims,apache
org.openhab.core.bundles,org.openhab.core.io.rest.swagger,"bundle,rest,io,swagger,api"
org.apache.james,james-server-data-cassandra,"database,server,data,cassandra,apache,mail"
com.sun.jersey.jersey-test-framework,jersey-test-framework-core,"framework,testing,webservice"
org.xwiki.platform,xwiki-platform-store-api,"api,platform"
org.eclipse.rdf4j,rdf4j-lucene-testsuite,"lucene,rdf,eclipse,index"
org.graphfoundation.ongdb,openCypher-frontend-1,frontend
org.apache.ignite,ignite-clients,"apache,client"
org.nuxeo.ecm.core,nuxeo-opencmis-tests,testing
org.apache.datasketches,datasketches-java,apache
org.apache.karaf.tooling.exam,org.apache.karaf.tooling.exam.container,"container,apache,osgi"
org.kie.kogito,kogito-addons-messaging,messaging
net.sf.xmldb-org,xmldb-api,api
org.netbeans.api,org-apache-tools-ant-module,"module,ant,tools,ide,apache,api,netbeans"
org.restcomm,restcomm-connect.provisioning.number.api,"api,provisioning"
org.springframework.cloud.fn,geode-common,"spring,cloud"
io.quarkus,quarkus-smallrye-jwt-build,"build,io"
org.glassfish.main.admin,gf-restadmin-connector,"admin,connector"
com.googlecode.gwtmosaic,gwt-incubator,"gwt,ui"
org.scalatest,scalatest_2.10.0,"scala,testing"
org.apache.nifi,nifi-accumulo-services,"accumulo,service,apache"
com.vaadin,vaadin-core,"web-framework,gwt"
org.sakaiproject.edu-services.sections,sections-model,"model,service"
org.odpi.egeria,open-metadata-archive-file-connector,"connector,metadata"
net.kyori,event-api,"event,api"
io.smallrye.reactive,smallrye-reactive-messaging-mqtt-server,"server,messaging,reactive,mqtt,io"
com.marklogic,marklogic-client-api,"client,api"
commons-digester,commons-digester,config
org.jboss.errai,errai-tools,"tools,jboss"
org.eclipse.paho,org.eclipse.paho.mqttv5.client,"plugin,eclipse,client"
org.nlpcn,nlp-lang,nlp
org.kurento,kurento-room-server,server
org.apache.geronimo.specs,geronimo-jaxrs_1.1_spec,"rest,apache,jaxrs,specs"
com.github.jiconfont,jiconfont-swing,"github,swing,ui"
org.dcm4che.dcm4chee-arc,dcm4chee-arc-storage-filesystem,"file-system,storage"
org.restcomm.media.core.driver.asr,media-core-driver-asr-api,"driver,api"
org.openhab.addons.bundles,org.openhab.binding.venstarthermostat,"binding,bundle"
ddf.ui.search,simple,"ui,search"
org.eclipse.ditto,ditto-policies-service,"eclipse,service,policy"
io.trino,trino-geospatial,"io,spatial"
io.hops,hadoop-rumen,"hadoop,io"
io.javalin,javalin-bundle,"io,bundle"
org.nuxeo.ecm.platform,nuxeo-platform-url-core,"url,platform"
de.adorsys.psd2,event-service-db-report-impl,"event,service,report"
org.apache.jclouds.api,openstack-nova-ec2,"aws,cloud,apache,api,openstack"
org.thymeleaf,thymeleaf,"template,engine"
org.apache.streampipes,streampipes-wrapper,apache
io.hawt,hawtio-war,"application,web,webapp,io"
org.activiti,activiti-spring-process-extensions,"process,bpm,spring,extension"
org.aksw.jena-sparql-api,jena-sparql-api-views,"sparql,api,view"
org.sonarsource.python,python-frontend,"sonar,python,frontend"
org.kie.kogito,monitoring-prometheus-springboot-addon,"monitoring,prometheus"
org.nutz,nutzboot-starter-ureport,starter
org.sakaiproject.samigo,samigo-assembly,assembly
com.microsoft.azure,adal4j,azure
org.eclipse.jdt,ecj,"compiler,parser,eclipse,java"
org.apache.camel,camel-debezium-mysql,"database,apache,mysql,camel"
org.nuxeo.ecm.platform,nuxeo-platform-video-core,"video,platform"
org.jasypt,jasypt-hibernate5,"persistence,hibernate"
org.apache.camel,camel-xml-io-dsl,"apache,xml,io,dsl,camel"
org.jasypt,jasypt-hibernate3,"persistence,hibernate"
org.jasypt,jasypt-hibernate4,"persistence,hibernate"
com.android.tools,sdklib,"android,tools"
org.apache.camel,camel-rest-openapi,"rest,apache,api,camel"
ddf.distribution,console-branding,"distribution,console"
org.openhab.addons.bundles,org.openhab.binding.coronastats,"binding,bundle"
com.amazon.alexa,ask-sdk-dynamodb-persistence-adapter,"database,persistence,aws,amazon,dynamodb,sdk"
com.vaadin,vaadin-icons,"web-framework,gwt"
de.learnlib.testsupport,learnlib-learner-it-support,support
io.milton,milton-cloud-vfs,"cloud,io"
co.paralleluniverse,quasar-actors,"actor,concurrency"
io.github.xxyopen,xxy-web,"github,web,io"
com.tvd12,ezyfox-server-core,server
org.eclipse.ditto,ditto-concierge-service,"eclipse,service"
org.springframework.cloud,spring-cloud-gcp-logging,"logging,spring,cloud"
org.apache.camel,camel-spring-boot,"spring,apache,camel"
io.thorntail,undertow,io
org.eclipse.kapua,kapua-job-internal,eclipse
de.adorsys.psd2,cms-payment-mapper,mapping
io.camunda,zeebe-protocol-test-util,"testing,io,protocol"
com.alibaba.otter,manager.biz,manager
org.rcsb,mmtf-codec,codec
org.apache.servicecomb,foundation-vertx,"vertx,apache"
jfree,jfreechart,visualization
org.apache.knox,gateway-provider-rewrite-step-encrypt-uri,"provider,gateway,apache"
io.atlassian.util.concurrent,atlassian-util-concurrent,"concurrent,io"
org.magicwerk,brownies-collections,"structures,collections"
org.wildfly.arquillian,wildfly-arquillian-container-managed,container
com.google.code.findbugs,jFormatString,"google,analysis"
org.eclipse.kapua,kapua-account-internal,eclipse
org.restcomm.protocols.ss7.isup,isup-api,"api,protocol"
org.gephi,datalab-api,"module,api,netbeans"
org.apache.uima,uimaj-core,apache
io.zipkin.brave,brave-apache-http-interceptors,"apache,io,tracing,http"
xyz.gianlu.librespot,librespot-sink-api,api
org.apache.tomee,arquillian-openejb-embedded,"embedded,ejb,apache"
org.apache.flume.flume-ng-clients,flume-ng-log4jappender,"logging,apache,client"
org.apache.shardingsphere,shardingsphere-database-datetime,"date,apache,time"
org.springframework.cloud,spring-cloud-starter-consul-discovery,"spring,cloud,consul,starter,discovery"
org.wso2.carbon.identity.framework,org.wso2.carbon.identity.entitlement,"framework,identity"
org.nutz,nutzboot-starter-jetx,starter
io.quarkus,quarkus-spring-cloud-config-client,"spring,config,cloud,client,io"
com.github.yiuman,citrus-system,"github,system"
org.apache.camel.quarkus,camel-quarkus-support-jackson-dataformat-xml-deployment,"support,deployment,apache,xml,camel"
com.alibaba.smart.framework,smart-engine-extension-storage-custom,"framework,storage,engine,extension"
org.webjars,js-cookie,"assets,web"
org.apache.sling,org.apache.sling.servlets.annotations,"servlet,annotations,apache"
org.asciidoctor,asciidoctorj-diagram,diagram
org.eclipse.rap,org.eclipse.rap.rwt,eclipse
software.amazon.awssdk,applicationdiscovery,"aws,amazon"
com.ctrip.framework.apollo,apollo-client,"framework,client"
org.axonframework,axon-spring-boot-starter,"spring,starter"
org.mortbay.jetty,jetty-maven-plugin,"plugin,server,build,build-system,webserver,maven,jetty"
javax.interceptor,javax.interceptor-api,"api,javax,specs,standard"
software.amazon.awssdk,backupgateway,"aws,amazon"
org.apache.knox,gateway-provider-rewrite-func-hostmap-static,"provider,gateway,apache"
org.ops4j.pax.web,pax-web-compatibility-cdi12,"web,compatibility"
org.apache.kylin,kylin-metrics-reporter-kafka,"streaming,reporter,kafka,apache,metrics"
com.github.jelmerk,hnswlib-utils,github
org.apache.servicemix,org.apache.servicemix.branding,"esb,apache"
io.hetu.core,presto-hive,io
org.apache.hyracks,hyracks-storage-am-lsm-rtree,"apache,storage"
org.apache.tinkerpop,gremlin-python,"apache,python,graph"
org.cogroo,cogroo-ann,nlp
io.openmessaging,openmessaging-api,"io,api"
com.hedera.hashgraph,hedera-protobuf-java-api,"serialization,api,protocol"
org.neo4j,neo4j-util,"database,graph,neo4j"
io.quarkus,quarkus-liquibase,io
org.terracotta,terracotta-toolkit-runtime,"tools,toolkit,runtime"
org.apache.nifi,nifi-aws-parameter-value-providers,"aws,amazon,provider,apache"
com.codahale.metrics,metrics-jersey,"webservice,metrics"
io.zonky.test,embedded-database-spring-test,"embedded,spring,testing,io"
org.apache.james,james-server-guice-imap,"imap,server,dependency-injection,apache,mail"
org.eclipse.xtend,org.eclipse.xtend.lib.macro,"eclipse,macro,library"
org.codehaus.jackson,jackson-core-lgpl,codehaus
org.restcomm.protocols.ss7.mtp,mtp-api,"api,protocol"
com.squareup.okhttp3,okhttp,"http,client"
org.apache.deltaspike.modules,deltaspike-proxy-module-impl-asm,"module,apache,proxy,bytecode"
com.consol.citrus,citrus-junit,"junit,testing"
org.apache.flink,flink-hbase_2.11,"database,apache,hbase"
org.webjars.npm,url-search-params-polyfill,"assets,url,web,search"
io.cdap.cdap,cdap-hbase-compat-1.0-cdh5.5.0,"database,compatibility,io,hbase"
org.apache.kylin,kylin-jdbc,"sql,jdbc,apache"
org.apache.maven.wagon,wagon-ssh,"network,ssh,build,build-system,maven,apache"
org.apache.nifi,nifi-bootstrap,"apache,bootstrap"
io.undertow,undertow-benchmarks,"io,benchmark"
org.xwiki.platform,xwiki-platform-localization-webjar,"web,platform"
io.syndesis.integration,integration-runtime-springboot,"integration,io,runtime"
org.gridkit.lab,jvm-attach-api,api
org.apache.camel,camel-google-bigquery,"google,apache,camel"
de.learnlib,learnlib-discrimination-tree,tree
org.apache.camel.quarkus,camel-quarkus-amqp-deployment,"deployment,queue,amqp,apache,camel"
org.apache.camel,camel-test-spring,"spring,testing,apache,camel"
capital.scalable,spring-auto-restdocs-core,spring
com.squareup.okhttp,okhttp,"http,client"
net.java.jinput,linux-plugin,"plugin,unix,linux"
org.teiid.wildfly,rest-service,"rest,service"
org.apache.camel,camel-avro-rpc-parent,"serialization,avro,apache,rpc,protocol,camel"
org.apache.camel.quarkus,camel-quarkus-sql,"sql,apache,camel"
com.facebook.airlift,trace-token,"facebook,token,tracing"
org.geotools.ogc,net.opengis.ows,geo
org.wildfly.swarm,topology-consul-runtime,"consul,runtime"
ddf.catalog.core,ddf-pubsub-tracker,"messaging,tracking"
org.apache.brooklyn,brooklyn-jmxmp-agent,"agent,apache"
org.apache.curator,curator-x-discovery,"apache,discovery"
it.unibz.inf.ontop,ontop-mapping-sql,"sql,mapping"
de.bwaldvogel,mongo-java-server-core,"server,mongodb"
com.deepoove,poi-ooxml-schemas-extra,schema
org.apache.cxf,cxf-spring-boot-starter-jaxrs,"rest,spring,apache,starter,jaxrs"
org.apache.james,james-server-protocols-smtp,"smtp,server,apache,mail,protocol"
com.astamuse,asta4d-web,web
org.apache.camel,camel-util-json,"json,apache,camel"
com.github.curious-odd-man,rgxgen,github
org.jboss.errai,errai-cdi-jboss,jboss
com.azure.spring,azure-spring-cloud-starter-cache,"azure,spring,cache,cloud,starter"
org.modeshape,modeshape-jdbc-local,"sql,jdbc"
org.glassfish.main.admingui,console-ejb-plugin,"plugin,ejb,console"
org.glassfish.main.admingui,console-corba-plugin,"plugin,console"
org.jasig.cas.client,cas-client-support-saml,"support,client"
org.jenkins-ci,memory-monitor,"monitor,jenkins,memory"
org.apache.camel,camel-core-model,"model,apache,camel"
org.odpi.egeria,data-engine-proxy-connector,"data,proxy,connector,engine"
org.geoserver.community,gs-smart-data-loader,"loader,geo,data"
com.tinkerpop.gremlin,gremlin-groovy,"query,language,groovy,graph"
com.amazonaws,aws-java-sdk-mediapackagevod,"aws,amazon,sdk"
org.apache.fluo,fluo-accumulo,"accumulo,apache"
xml-resolver,xml-resolver,xml
com.github.liuyueyi.media,batik-codec-fix,"github,svg,codec,graphics"
org.sonarsource.sonarlint.core,sonarlint-slf4j-sonar-log,"logging,sonar,slf4j"
org.infinispan.protostream,sample-domain-definition,"cache,example"
org.apache.aries.transaction,org.apache.aries.transaction.blueprint,"apache,transaction"
org.apache.edgent.android,edgent-runtime-jsoncontrol,"apache,runtime,android"
org.eclipse.kapua,kapua-device-management-packages-api,"eclipse,management,api,device"
io.milton,milton-client,"io,client"
org.nutz,nutzboot-starter-fescar,starter
org.apache.edgent.java7,edgent-connectors-pubsub,"messaging,apache,connector"
org.apache.servicecomb.pack,omega-format,apache
com.amazonaws,aws-java-sdk-datasync,"aws,amazon,sdk"
org.apache.tomcat.maven,tomcat8-war-runner,"server,build,build-system,runner,webserver,maven,apache,tomcat"
org.webjars.npm,react-dom,"assets,dom,web"
org.apache.brooklyn,brooklyn-software-winrm,apache
ddf.platform,platform-parser-xml,"parser,xml,platform"
org.apache.tika,tika-parser-crypto-module,"module,cryptography,parser,apache"
com.alibaba.otter,canal.filter,filtering
org.apktool,apktool-lib,library
org.apache.accumulo,accumulo-hadoop-mapreduce,"mapreduce,accumulo,hadoop,apache,parallel"
com.vip.pallas,pallas-console,console
com.walmartlabs.concord.server.plugins.ansible,concord-ansible-plugin,"plugin,server"
org.wicketstuff,wicketstuff-jwicket-ui-datepicker,"ui,wicket"
com.epam.jdi,jdi-uitest-mobile,mobile
org.eclipse.tycho,tycho-compiler-jdt,"compiler,eclipse"
com.manydesigns,portofino-mysql,"database,mysql"
io.github.ForteScarlet.plusutils,simple-plusutils,"github,io"
com.sdl,odata_webservice,webservice
org.apache.directory.server,apacheds-ldif-partition,"server,apache,directory"
org.smartboot.socket,aio-pro,socket
org.keycloak,keycloak-model-map,model
org.openehealth.ipf.platform-camel,ipf-platform-camel-hl7,"platform,camel"
de.codecentric,cxf-spring-boot-starter,"spring,starter"
org.xwiki.platform,xwiki-platform-annotation-io,"annotations,io,platform"
org.infinispan,infinispan-server-testdriver-junit4,"server,junit,testing,cache"
com.github.drtrang,druid-spring-boot-actuator-autoconfigure,"github,spring,config"
org.exist-db,exist-index-lucene,"lucene,index"
com.github.dreamhead,moco-runner,"github,runner"
de.tudarmstadt.ukp.clarin.webanno,webanno-telemetry,telemetry
org.apache.bookkeeper.tests,stream-storage-tests-common,"streaming,testing,apache,storage"
org.jenkins-ci.plugins,git-server,"plugin,server,scm,git,jenkins"
org.apache.shardingsphere.elasticjob,elasticjob-executor-kernel,apache
io.easybest,spring-data-mybatis-core,"persistence,data,spring,io"
io.leangen.graphql,graphql-spqr-spring-boot-autoconfigure,"spring,config,io,graphql"
io.jooby,jooby-kafka,"io,kafka,streaming"
org.geotools,gt-postgis,"spatial,geo"
io.sarl.maven,io.sarl.maven.baselib,"build,build-system,maven,io"
org.apache.camel,camel-ical,"calendar,apache,camel"
org.hibernate.validator,hibernate-validator-cdi,"persistence,hibernate,validation"
io.fabric8,zjsonpatch,io
org.kie.kogito,kogito-quarkus-common-deployment,deployment
com.amazonaws,aws-lambda-java-core,"aws,amazon,lambda"
org.apache.camel,camel-elytron,"apache,camel"
com.zlt,zlt-swagger2-spring-boot-starter,"spring,swagger,api,starter"
org.zalando,opentracing-flowid-starter,"tracing,starter"
org.wso2.carbon.mediation,org.wso2.carbon.mediation.templates.stub,stub
io.hops,hadoop-mapreduce-client-core,"mapreduce,hadoop,client,io,parallel"
